-6.17996035254412	3.27421574386895	1
-6.6577044393684	2.55558818955494	1
-7.6337620369322	1.56391625136983	1
-9.05080501763263	0.611666485426012	1
-15.6022891398433	-1.44998917775694	1
-17.4626748597103	-0.157397314847907	1
-20.2490913224414	3.03577918630615	1
-17.356469722535	7.43614957339116	1
-9.84293273001886	8.04545886722664	1
-8.72979075979118	7.86172352790003	1
-8.10658282831681	7.5867393188866	1
-6.21920583237474	6.52521986053425	1
-5.93397784741524	5.22290368926494	1
2.37246969865404	-19.7044112932528	2
-2.5379185887317	-22.1551296559259	2
-3.8853250435589	-22.5559180316655	2
-6.788310302517	-22.9767006217603	2
-10.4309390649698	-21.4396733758103	2
-10.5635559079547	-18.1519365000336	2
-9.36547716790345	-16.4793879557735	2
-6.68630061864125	-15.0485785094942	2
2.47854537072857	-13.5835539781211	2
4.86723871562933	-14.0971028028075	2
5.7072656536597	-14.7650179614948	2
6.80500524536924	-16.6854473106265	2
18.550810572778	-6.50360528560806	3
14.1520841363437	-10.7194467605876	3
13.3089308191697	-11.3874454852444	3
11.4106997053691	-12.1768962195367	3
9.58935029879577	-12.9170536659061	3
5.97297175433028	-12.0621983202761	3
4.82842924669231	-8.69406986079235	3
6.53711776162375	-3.40835421016205	3
7.80373172133851	-1.42994607620415	3
9.09309646230081	-0.429985226694676	3
10.2978969540522	0.420598949775362	3
12.0033931339633	1.58684801072028	3
16.136596136631	2.41138934761175	3
20.2609071965066	2.27328319635107	3
22.3667529669014	1.29946656258887	3
23.016592440074	-0.473645608268155	3
23.2117238180499	-1.19250470205251	3
23.3268272622216	-1.64048058970344	3
-2.26819286488565	8.69635902593706	4
-2.80424197189442	7.77089544108038	4
-4.52697083153371	6.72633371159367	4
-11.0316026612102	7.64721953868132	4
-11.4116204723683	8.46999068666642	4
-11.2010052664861	9.74540881753207	4
-10.2884076897741	12.2385142555675	4
-7.4653573793363	13.437442792125	4
-2.47528077187674	12.4716470279987	4
-1.50063650173785	10.2678469606893	4
5.84230926822057	26.2971930591939	5
5.63722899833705	26.1527318578794	5
4.5348404510661	26.0151633705751	5
3.99968690938677	26.4285186695198	5
3.25343816050603	27.0092215080128	5
2.99886742191178	28.0419772919257	5
3.5141154161425	29.2690165381139	5
3.97093377299617	30.1404159448028	5
4.2548322995116	30.2451902336685	5
4.77369119553338	30.2046810968279	5
6.1206683667051	28.1113422039172	5
-8.33402964934167	30.5052222281633	6
-9.12453145758849	29.693177823436	6
-10.1639307478298	28.8020982928825	6
-11.0432621615587	28.3239976663559	6
-12.1110723616158	27.945323314727	6
-13.4070868067156	28.2300791662574	6
-13.8740977045439	29.1063180934869	6
-13.1186072957615	32.2080226856609	6
-10.9692765967025	33.8201283871144	6
-9.38552179798799	33.6524938275559	6
-8.36111140199435	32.6833857134273	6
-7.92491820806563	32.1996971579999	6
